x,y,z
1433.94,882.988,3.85279
1433.75,894.672,3.90377
1433.65,906.111,3.95368
1433.47,917.577,4.00371
1433.29,928.934,4.05327
1432.94,940.456,4.10354
1432.51,952.004,4.15393
1430.14,962.736,4.20075
1431.19,975.452,4.25624
1432.14,988.212,4.31192
1431.35,999.87,4.36278
1430.57,1011.41,4.41315
1430.39,1022.02,4.45944
1429.45,1033.61,4.51001
1428.32,1045.36,4.56128
1428.41,1058.73,4.61962
1427.2,1070.4,4.67051
1427.39,1083.42,4.72736
1429.06,1097.71,4.78969
1429.04,1110.82,4.8469
1425.55,1121.77,4.89467
1425.34,1134.93,4.95211
1423.46,1146.88,5.00423
1423.15,1159.97,5.06134
1422.62,1173.22,5.11918
1421.99,1186.51,5.17717
1424.08,1202.69,5.24774
1423.22,1216.06,5.30608
1423.77,1230.76,5.37025
1425.27,1244.29,5.42925
1425.58,1259.08,5.49382
1425.77,1273.93,5.55858
1423,1285.99,5.61124
1422.95,1300.9,5.6763
1423.88,1317.63,5.74926
1423.7,1332.49,5.81413
1421.82,1346.16,5.87377
1421.28,1361.23,5.93954
1420.61,1376.34,6.00547
1418.11,1390.36,6.06665
1418.61,1406.95,6.13901
1417.55,1422.17,6.20542
1417.91,1438.71,6.2776
1415.19,1452.57,6.33809
1412.36,1466.45,6.39865
1416.22,1484.92,6.47922
1418.63,1504.68,6.56546
1418.28,1521.46,6.63867
1414.92,1535.48,6.69983
1411.01,1549.91,6.76281
1410.25,1566.79,6.83644
1414.51,1589.81,6.93692
1410.62,1603.93,6.99852
1409.24,1621.08,7.07333
1410.48,1641.16,7.16094
1408.31,1658.79,7.2379
1406.46,1676.06,7.31323
1407.17,1696.3,7.40156
1410.07,1719.83,7.50424
1411.72,1739.13,7.58844
1409.21,1756.58,7.66459
1409.02,1777.2,7.75454
1406.17,1794.72,7.83099
1405.79,1815.3,7.92077
1405.05,1836.06,8.01136
1403.58,1857.28,8.10395
1405.02,1881.21,8.20838
1401.3,1898.92,8.28564
1395.07,1913.41,8.34888
1398.07,1940.88,8.46872
1396.34,1961.79,8.55997
1395.97,1986.55,8.66802
1398.2,2014.26,8.78894
1397.98,2033.86,8.87445
1394.65,2055.51,8.9689
1394.14,2079.98,9.07567
1395.4,2107.97,9.19783
1396.38,2136.06,9.32036
1395.13,2160.72,9.42799
1391.28,2182.2,9.52171
1388.72,2207.49,9.63207
1392.88,2242.63,9.78538
1396.9,2277.75,9.93863
1396.21,2306.28,10.0631
1391.12,2328.01,10.1579
1386.06,2349.62,10.2522
