x,y,z
1271.32,-688.964,-0
1273.3,-681.063,-0
1273.59,-671.983,-0
1273.89,-662.799,-0
1274.12,-653.635,-0
1272.32,-643.953,-0
1272.36,-634.959,-0
1274.2,-626.747,-0
1274.19,-617.662,-0
1275.74,-609.827,-0
1277.42,-601.627,-0
1278.98,-593.549,-0
1278.74,-584.519,-0
1280.26,-576.333,-0
1277.9,-566.895,-0
1273.76,-556.455,-0
1273.26,-547.538,-0
1272.71,-538.646,-0
1283.02,-534.76,-0
1286.02,-527.495,-0
1281.61,-517.095,-0
1282.71,-508.976,-0
1280.03,-499.408,-0
1279,-490.972,-0
1278.57,-480.847,-0
1279.3,-473.159,-0
1283.84,-466.598,-0
1284.62,-458.533,-0
1281.57,-449.151,-0
1282.12,-441.49,-0
1284.59,-434.23,-0
1287.07,-426.833,-0
1281.9,-416.948,-0
1282.37,-408.96,-0
1282.64,-401.471,-0
1283.01,-393.5,-0
1283.34,-385.538,-0
1287.45,-378.713,-0
1289.51,-371.672,-0
1287.74,-363.286,-0
1293.76,-348.968,-0
1287.91,-339.852,-0
1284.01,-331.063,-0
1285.89,-323.672,-0
1287.73,-316.269,-0
1287.27,-301.018,-0
1287.03,-293.164,-0
1292.28,-278.759,-0
233.416,-16.5204,-0
234.569,-14.2305,-0
234.979,3.13162,0
233.954,4.64363,0
235.929,5.79173,0
1328.21,124.135,0
1311.55,130.193,0
1306.81,137.317,0
1305.99,144.832,0
1305.2,151.842,0
1306.29,159.59,0
1307.33,167.355,0
1308.33,175.138,0
1309.3,182.813,0
1308.28,189.965,0
1309.14,197.786,0
1309.96,205.624,0
1310.75,213.352,0
1311.54,220.843,0
1310.24,228.384,0
1308.91,235.918,0
1311.46,244.175,0
1313.99,252.344,0
1314.55,259.909,0
1313.04,267.466,0
1315.39,275.836,0
1317.72,284.115,0
1316.06,291.69,0
1312.5,298.435,0
1316.6,307.344,0
1316.79,315.252,0
1313.01,322.344,0
1313.17,330.002,0
1315.12,338.548,0
1315.09,346.617,0
1315.04,354.571,0
1314.9,362.662,0
1317.07,369.79,0
1316.85,377.912,0
1316.68,385.665,0
1318.27,394.379,0
1316.02,401.83,0
1317.51,410.583,0
1315.24,417.777,0
1314.72,425.952,0
1314.15,434.136,0
1313.57,442.2,0
1316.68,451.696,0
1319.85,460.863,0
1319.06,469.117,0
1318.27,477.252,0
1319.26,486.211,0
1320.32,494.816,0
1323.06,504.541,0
1323.92,513.463,0
1317.22,519.603,0
1319.78,529.405,0
1326.13,540.383,0
1321.15,547.237,0
1318.03,554.702,0
1322.17,565.42,0
1324.4,575.407,0
1325.4,583.107,0
1325.85,591.972,0
1326.06,601.24,0
1324.46,609.568,0
1324.55,618.87,0
1322.78,627.336,0
1326.54,638.023,0
1326.44,647.398,0
1326.34,656.665,0
1327.91,666.977,0
1327.61,676.42,0
1329.23,686.418,0
1328.87,695.782,0
1328.38,705.29,0
1327.82,714.816,0
1329.16,724.934,0
1330.29,735.344,0
1333.02,746.894,0
1333.92,757.513,0
1333.88,765.635,0
1331.19,774.301,0
1333.6,786.008,0
1332.72,795.333,0
1333.34,805.963,0
1333.8,816.753,0
1335.87,828.629,0
1336.41,839.107,0
1340.08,852.019,0
1340.2,862.962,0
1336.89,871.749,0
1336.86,882.731,0
1338.67,894.468,0
1340.21,906.508,0
1339.93,917.593,0
1341.2,929.843,0
1337.74,938.307,0
1338.03,948.306,0
1340.95,961.431,0
1343.59,974.874,0
1346.02,988.505,0
1343.8,998.232,0
1344.43,1010.75,0
1346.56,1024.52,0
1345.49,1035.79,0
1344.55,1046.81,0
1344.79,1059.48,0
1346.49,1073.43,0
1348.49,1086.92,0
1348.42,1099.71,0
1346.7,1111.27,0
1348.28,1125.02,0
1351.94,1139.33,0
1354.83,1154.49,0
1355.74,1168.79,0
1355.14,1181.7,0
1351.66,1191.73,0
1353.74,1207.47,0
1355.68,1223.28,0
1354.88,1236.06,0
1358.16,1253.2,0
1356.77,1266.45,0
1356.74,1281.1,0
1359.84,1298.16,0
1359.67,1312.78,0
1364.95,1330.32,0
1364.39,1345.17,0
1362.82,1358.12,0
1360.62,1371.62,0
1362.51,1389.42,0
1365.63,1408.72,0
1364.83,1423.38,0
1365.01,1439.79,0
1364.92,1456.37,0
1362.38,1469.68,0
1363.36,1487.81,0
1365.66,1507.36,0
1369.25,1525.66,0
1372.55,1546.85,0
1374.63,1566.35,0
1370.84,1580.28,0
1372.14,1600.28,0
1373.72,1619.96,0
1377.38,1643.03,0
1375.57,1660.17,0
1374.08,1676.94,0
1374.48,1697.25,0
1377.19,1720.74,0
1380.35,1743.8,0
1383.97,1766.4,0
1381.82,1783.29,0
1378.83,1800.74,0
1382.93,1827.78,0
1384.9,1851.32,0
1383.74,1872.12,0
1384.92,1896.07,0
1381.57,1913.34,0
1382.15,1937.54,0
1389.42,1971.61,0
1391.96,1999.14,0
1390.08,2019.9,0
1391.84,2042.93,0
1402.59,2083.96,0
1403.87,2111.98,0
1401.09,2132.99,0
1397.5,2154.44,0
1393.93,2175.78,0
1398.49,2210.81,0
1403.35,2245.55,0
1403.01,2274.01,0
1400.31,2299.13,0
1404.45,2334.03,0
1413.93,2374.97,0
1422.53,2421,0
1418.85,2446.31,0
1412.7,2468.32,0
1420.84,2514.31,0
1429.73,2564.37,0
1428.69,2596.95,0
1420.21,2615.26,0
1422.14,2655.12,0
1433,2712.77,0
1444.58,2765.43,0
1435.97,2787.92,0
1435.21,2824.25,0
1447.88,2889.54,0
1468.43,2973.14,0
1464.43,3006.29,0
1447.11,3014.67,0
1437.16,3081.32,0
1449.47,3154.97,0
1463.04,3223.52,0
1465.69,3279.36,0
1433.8,3523.44,0
1415.8,5599.79,0
1382.19,5599.94,0
1353.44,5615.19,0
1322.95,5630.67,0
1290.37,5630.02,0
1257.96,5637.35,0
1226.06,5644.37,0
1157.83,5634.26,0
1061.12,5645.14,0
1028.63,5651.15,0
997.736,5656.68,0
963.836,5654.44,0
931.294,5659.89,0
899.636,5656.91,0
867.081,5661.99,0
836.126,5666.65,0
802.393,5663.44,0
769.802,5667.96,0
739.36,5672.01,0
705.731,5668.23,0
673.114,5672.2,0
642.106,5675.79,0
609.991,5679.34,0
576.503,5674.79,0
545.483,5677.86,0
512.812,5680.9,0
480.125,5683.76,0
449.602,5686.25,0
416.3,5680.77,0
383.077,5675.09,0
352.058,5677.09,0
319.845,5687.01,0
289.307,5688.65,0
256.219,5682.23,0
192.736,5692.74,0
160.21,5701.75,0
127.776,5694.57,0
96.5187,5687.18,0
63.8918,5695.64,0
31.1271,5695.92,0
-0.00024863,5688,0
-32.2194,5695.91,0
-65.1666,5711.63,0
-96.1084,5695.19,0
-128.868,5694.54,0
-159.44,5693.77,0
-191.92,5684.76,0
-224.934,5691.56,0
-256.033,5690.24,0
-289.167,5696.67,0
-321.386,5694.94,0
-385.246,5690.98,0
-417.39,5680.69,0
-447.797,5670.35,0
-480.54,5675.69,0
-513.902,5680.8,0
-544.938,5677.91,0
-578.401,5682.64,0
-611.39,5687.23,0
-641.562,5675.86,0
-674.201,5672.07,0
-706.175,5676.24,0
-738.816,5672.09,0
-769.81,5659.89,0
-801.85,5663.52,0
-834.416,5658.81,0
-865.328,5654.17,0
-899.094,5657,0
-932.379,5659.71,0
